order_id,customer_id,order_date,status,total_amount,shipping_method,shipping_address,billing_address,payment_method,delivery_date,site_id
ORD0000263,CUS000011,2025-04-14 08:25:42,Delivered,8091.82,Standard,627 Carol Vista,627 Carol Vista,Credit Card,2025-04-23,LOC016
ORD0000264,CUS000046,2025-04-14 21:58:42,Pending,4013.66,Next Day,0384 Michelle Cape,0384 Michelle Cape,PayPal,,LOC003
ORD0000265,CUS000091,2025-04-14 13:56:42,Shipped,5974.53,Next Day,7372 Marshall Haven,7372 Marshall Haven,Credit Card,2025-04-19,LOC010
ORD0000266,CUS000042,2025-04-14 22:35:42,Delivered,3338.91,Next Day,19899 Mark Way Suite 871,19899 Mark Way Suite 871,PayPal,2025-04-26,LOC015
ORD0000267,CUS000087,2025-04-15 00:51:42,Pending,3434.5600000000004,Standard,99137 Scott Streets Suite 891,99137 Scott Streets Suite 891,Credit Card,,LOC003
ORD0000268,CUS000049,2025-04-14 22:07:42,Shipped,5832.099999999999,Express,8581 Katelyn Pike Apt. 739,8581 Katelyn Pike Apt. 739,Credit Card,2025-04-16,LOC010
ORD0000269,CUS000082,2025-04-15 05:01:42,Pending,3775.28,Express,3913 Chambers Park Apt. 634,3913 Chambers Park Apt. 634,Credit Card,,LOC009
ORD0000270,CUS000072,2025-04-14 23:57:42,Processing,3409.28,Next Day,022 Brennan Vista,022 Brennan Vista,Bank Transfer,2025-04-24,LOC008
ORD0000271,CUS000074,2025-04-15 09:31:42,Pending,6083.84,Next Day,42549 Zavala Lakes Suite 652,42549 Zavala Lakes Suite 652,Credit Card,,LOC003
ORD0000272,CUS000054,2025-04-15 05:32:42,Shipped,7116.200000000001,Standard,00532 Matthew Fork Suite 143,00532 Matthew Fork Suite 143,Credit Card,2025-04-29,LOC020
ORD0000273,CUS000006,2025-04-14 19:16:42,Processing,3866.54,Express,20878 Andersen Lock Suite 120,20878 Andersen Lock Suite 120,Credit Card,2025-04-24,LOC008
ORD0000274,CUS000031,2025-04-14 15:55:42,Pending,4984.76,Pick up in store,3219 Rodriguez Passage Suite 363,3219 Rodriguez Passage Suite 363,Bank Transfer,,LOC012
ORD0000275,CUS000079,2025-04-14 18:32:42,Delivered,2577.56,Next Day,34676 Chan Brooks,34676 Chan Brooks,PayPal,2025-04-23,LOC001
ORD0000276,CUS000013,2025-04-14 14:12:42,Delivered,5224.960000000001,Next Day,54024 Miller Track Suite 763,54024 Miller Track Suite 763,Bank Transfer,2025-04-25,LOC016
ORD0000277,CUS000036,2025-04-15 09:23:42,Pending,528.24,Pick up in store,4716 Felicia Trafficway Apt. 051,4716 Felicia Trafficway Apt. 051,Bank Transfer,,LOC012
ORD0000278,CUS000029,2025-04-15 02:32:42,Processing,5046.22,Standard,248 Schaefer Alley,248 Schaefer Alley,PayPal,2025-04-29,LOC002
ORD0000279,CUS000066,2025-04-15 01:46:42,Shipped,6421.92,Standard,712 Andrew Ranch,712 Andrew Ranch,PayPal,2025-04-20,LOC010
ORD0000280,CUS000001,2025-04-15 04:52:42,Pending,5948.91,Express,45447 Ryan Springs Suite 790,45447 Ryan Springs Suite 790,PayPal,,LOC009
ORD0000281,CUS000087,2025-04-15 04:13:42,Processing,1098.84,Pick up in store,99137 Scott Streets Suite 891,99137 Scott Streets Suite 891,Credit Card,2025-04-16,LOC020
ORD0000282,CUS000058,2025-04-14 19:57:42,Delivered,5582.68,Express,6387 Susan Roads,6387 Susan Roads,Bank Transfer,2025-04-19,LOC004
ORD0000283,CUS000049,2025-04-15 03:36:42,Delivered,2342.87,Next Day,8581 Katelyn Pike Apt. 739,8581 Katelyn Pike Apt. 739,Credit Card,2025-04-27,LOC002
ORD0000284,CUS000002,2025-04-14 11:50:42,Delivered,3027.93,Pick up in store,7944 Rich Turnpike,7944 Rich Turnpike,Bank Transfer,2025-04-26,LOC012
ORD0000285,CUS000049,2025-04-15 00:22:42,Delivered,3214.55,Standard,8581 Katelyn Pike Apt. 739,8581 Katelyn Pike Apt. 739,Credit Card,2025-04-16,LOC010
ORD0000286,CUS000084,2025-04-14 18:06:42,Shipped,6637.56,Pick up in store,3563 Ashley Wall Apt. 125,3563 Ashley Wall Apt. 125,Credit Card,2025-04-24,LOC018
ORD0000287,CUS000093,2025-04-15 09:43:42,Shipped,1186.73,Standard,443 Evans Pine Apt. 602,443 Evans Pine Apt. 602,Credit Card,2025-04-24,LOC004
ORD0000288,CUS000076,2025-04-16 07:06:42,Shipped,8355.470000000001,Express,8996 Amanda Plaza,8996 Amanda Plaza,Credit Card,2025-04-29,LOC019
ORD0000289,CUS000012,2025-04-15 11:14:42,Processing,2539.3500000000004,Next Day,753 Powell Manor Suite 888,753 Powell Manor Suite 888,Bank Transfer,2025-04-21,LOC017
ORD0000290,CUS000059,2025-04-15 12:14:42,Shipped,4823.49,Express,604 Jones Courts Apt. 869,604 Jones Courts Apt. 869,Bank Transfer,2025-04-19,LOC002
ORD0000291,CUS000045,2025-04-15 21:39:42,Delivered,5090.64,Pick up in store,14062 Oliver Spurs,14062 Oliver Spurs,PayPal,2025-04-22,LOC006
ORD0000292,CUS000009,2025-04-15 16:35:42,Pending,9276.490000000002,Pick up in store,4479 Hinton Heights Suite 425,4479 Hinton Heights Suite 425,Bank Transfer,,LOC006
ORD0000293,CUS000046,2025-04-15 18:46:42,Pending,7657.03,Express,0384 Michelle Cape,0384 Michelle Cape,Credit Card,,LOC002
ORD0000294,CUS000031,2025-04-16 06:28:42,Processing,4137.14,Pick up in store,3219 Rodriguez Passage Suite 363,3219 Rodriguez Passage Suite 363,Bank Transfer,2025-04-27,LOC001
ORD0000295,CUS000004,2025-04-16 09:26:42,Shipped,3127.99,Standard,86781 Webb Tunnel Apt. 880,86781 Webb Tunnel Apt. 880,Credit Card,2025-04-27,LOC014
ORD0000296,CUS000054,2025-04-15 12:47:42,Delivered,3891.86,Pick up in store,00532 Matthew Fork Suite 143,00532 Matthew Fork Suite 143,Credit Card,2025-04-21,LOC013
ORD0000297,CUS000091,2025-04-16 10:05:42,Shipped,5416.639999999999,Pick up in store,7372 Marshall Haven,7372 Marshall Haven,Credit Card,2025-04-30,LOC008
ORD0000298,CUS000022,2025-04-15 18:12:42,Pending,4013.41,Next Day,290 Hodges Pine,290 Hodges Pine,Credit Card,,LOC009
ORD0000299,CUS000079,2025-04-15 12:51:42,Shipped,684.84,Standard,34676 Chan Brooks,34676 Chan Brooks,Bank Transfer,2025-04-22,LOC005
ORD0000300,CUS000053,2025-04-16 02:51:42,Shipped,1179.08,Pick up in store,92512 Armstrong Station,92512 Armstrong Station,PayPal,2025-04-19,LOC006
ORD0000301,CUS000012,2025-04-15 21:42:42,Pending,2430.17,Standard,753 Powell Manor Suite 888,753 Powell Manor Suite 888,Bank Transfer,,LOC008
ORD0000302,CUS000009,2025-04-15 12:31:42,Processing,6700.570000000001,Next Day,4479 Hinton Heights Suite 425,4479 Hinton Heights Suite 425,PayPal,2025-04-19,LOC003
ORD0000303,CUS000098,2025-04-16 09:29:42,Shipped,6928.0199999999995,Express,4693 Ashley Centers,4693 Ashley Centers,Credit Card,2025-04-28,LOC018
ORD0000304,CUS000059,2025-04-16 06:41:42,Pending,2513.52,Standard,604 Jones Courts Apt. 869,604 Jones Courts Apt. 869,Bank Transfer,,LOC003
ORD0000305,CUS000087,2025-04-16 18:39:42,Shipped,5558.72,Standard,99137 Scott Streets Suite 891,99137 Scott Streets Suite 891,PayPal,2025-04-23,LOC012
ORD0000306,CUS000039,2025-04-16 19:01:42,Delivered,523.56,Next Day,06077 Marcus Bypass,06077 Marcus Bypass,PayPal,2025-04-18,LOC017
ORD0000307,CUS000064,2025-04-16 12:46:42,Delivered,294.77,Pick up in store,93926 Jason Common Suite 790,93926 Jason Common Suite 790,Credit Card,2025-04-27,LOC009
ORD0000308,CUS000065,2025-04-17 00:30:42,Pending,5842.860000000001,Next Day,0316 Wendy Club Apt. 476,0316 Wendy Club Apt. 476,PayPal,,LOC005
ORD0000309,CUS000008,2025-04-17 05:56:42,Pending,1732.3,Express,949 Mueller Mission,949 Mueller Mission,PayPal,,LOC002
ORD0000310,CUS000064,2025-04-16 12:27:42,Shipped,1744.94,Express,93926 Jason Common Suite 790,93926 Jason Common Suite 790,Credit Card,2025-04-25,LOC012
ORD0000311,CUS000088,2025-04-16 18:25:42,Pending,5232.5,Standard,50544 Penny Isle Suite 526,50544 Penny Isle Suite 526,Credit Card,,LOC007
ORD0000312,CUS000051,2025-04-16 16:07:42,Shipped,5427.6900000000005,Express,563 Jones Fields Suite 934,563 Jones Fields Suite 934,Credit Card,2025-04-22,LOC013
ORD0000313,CUS000044,2025-04-16 19:14:42,Shipped,5248.700000000001,Next Day,28472 Anderson Bypass,28472 Anderson Bypass,PayPal,2025-04-19,LOC017
ORD0000314,CUS000026,2025-04-16 21:05:42,Processing,2961.26,Express,305 Newton Bypass,305 Newton Bypass,PayPal,2025-04-29,LOC020
ORD0000315,CUS000100,2025-04-17 02:18:42,Pending,9066.31,Standard,14536 Holly Trail,14536 Holly Trail,Credit Card,,LOC007
ORD0000316,CUS000010,2025-04-16 13:33:42,Delivered,12220.02,Next Day,386 Brian Gateway,386 Brian Gateway,Credit Card,2025-04-25,LOC009
ORD0000317,CUS000058,2025-04-16 16:23:42,Pending,8746.05,Next Day,6387 Susan Roads,6387 Susan Roads,Credit Card,,LOC019
ORD0000318,CUS000026,2025-04-18 09:55:42,Processing,2297.04,Next Day,305 Newton Bypass,305 Newton Bypass,Bank Transfer,2025-04-25,LOC013
ORD0000319,CUS000012,2025-04-18 07:41:42,Pending,5106.340000000001,Pick up in store,753 Powell Manor Suite 888,753 Powell Manor Suite 888,PayPal,,LOC015
ORD0000320,CUS000018,2025-04-17 22:45:42,Processing,3327.5,Pick up in store,693 Kathryn Extension,693 Kathryn Extension,Bank Transfer,2025-04-28,LOC011
ORD0000321,CUS000025,2025-04-17 23:28:42,Shipped,4317.139999999999,Express,554 Phillips Spring,554 Phillips Spring,PayPal,2025-04-28,LOC009
ORD0000322,CUS000079,2025-04-18 00:41:42,Pending,3949.63,Next Day,34676 Chan Brooks,34676 Chan Brooks,PayPal,,LOC009
ORD0000323,CUS000024,2025-04-18 03:25:42,Pending,1384.48,Express,574 Gonzales Lodge Apt. 681,574 Gonzales Lodge Apt. 681,Bank Transfer,,LOC011
ORD0000324,CUS000054,2025-04-18 10:36:42,Pending,1941.69,Express,00532 Matthew Fork Suite 143,00532 Matthew Fork Suite 143,PayPal,,LOC014
ORD0000325,CUS000022,2025-04-18 03:44:42,Pending,7941.950000000001,Next Day,290 Hodges Pine,290 Hodges Pine,Credit Card,,LOC009
ORD0000326,CUS000072,2025-04-18 04:33:42,Pending,3161.26,Next Day,022 Brennan Vista,022 Brennan Vista,Credit Card,,LOC009
ORD0000327,CUS000007,2025-04-17 23:46:42,Delivered,5633.290000000001,Standard,64048 Golden Mount Suite 491,64048 Golden Mount Suite 491,PayPal,2025-04-21,LOC006
ORD0000328,CUS000058,2025-04-17 18:45:42,Processing,5919.25,Next Day,6387 Susan Roads,6387 Susan Roads,PayPal,2025-04-20,LOC008
ORD0000329,CUS000079,2025-04-17 21:17:42,Pending,2278.4300000000003,Standard,34676 Chan Brooks,34676 Chan Brooks,Bank Transfer,,LOC001
ORD0000330,CUS000068,2025-04-18 05:15:42,Processing,7041.45,Express,165 Walker Mill,165 Walker Mill,PayPal,2025-05-02,LOC011
ORD0000331,CUS000066,2025-04-17 13:39:42,Pending,2514.9,Standard,712 Andrew Ranch,712 Andrew Ranch,PayPal,,LOC014
ORD0000332,CUS000071,2025-04-17 14:46:42,Shipped,2487.2000000000003,Express,085 Aaron Crescent Apt. 676,085 Aaron Crescent Apt. 676,Credit Card,2025-04-20,LOC007
ORD0000333,CUS000064,2025-04-18 09:49:42,Shipped,3994.1400000000003,Next Day,93926 Jason Common Suite 790,93926 Jason Common Suite 790,Bank Transfer,2025-04-30,LOC014
ORD0000334,CUS000034,2025-04-17 13:16:42,Delivered,4811.76,Standard,81729 Mccall Meadows,81729 Mccall Meadows,Bank Transfer,2025-04-20,LOC002
ORD0000335,CUS000025,2025-04-17 17:11:42,Shipped,2569.13,Next Day,554 Phillips Spring,554 Phillips Spring,Bank Transfer,2025-04-20,LOC003
ORD0000336,CUS000086,2025-04-18 14:07:42,Pending,10175.09,Pick up in store,023 Melissa Crossroad Apt. 855,023 Melissa Crossroad Apt. 855,PayPal,,LOC019
ORD0000337,CUS000086,2025-04-18 15:13:42,Pending,6762.5199999999995,Pick up in store,023 Melissa Crossroad Apt. 855,023 Melissa Crossroad Apt. 855,PayPal,,LOC001
ORD0000338,CUS000022,2025-04-18 11:00:42,Processing,2951.41,Standard,290 Hodges Pine,290 Hodges Pine,Credit Card,2025-04-30,LOC002
ORD0000339,CUS000065,2025-04-18 21:10:42,Delivered,7701.09,Pick up in store,0316 Wendy Club Apt. 476,0316 Wendy Club Apt. 476,PayPal,2025-04-21,LOC005
ORD0000340,CUS000060,2025-04-19 07:59:42,Processing,2847.75,Standard,50318 Kenneth Burg Suite 855,50318 Kenneth Burg Suite 855,Bank Transfer,2025-04-22,LOC011
ORD0000341,CUS000075,2025-04-18 20:32:42,Pending,770.42,Next Day,10585 Shaun Squares Suite 674,10585 Shaun Squares Suite 674,Bank Transfer,,LOC014
ORD0000342,CUS000084,2025-04-19 00:52:42,Delivered,9002.95,Next Day,3563 Ashley Wall Apt. 125,3563 Ashley Wall Apt. 125,PayPal,2025-04-25,LOC003
ORD0000343,CUS000055,2025-04-19 09:23:42,Shipped,6393.42,Express,3345 Angela Lane Suite 782,3345 Angela Lane Suite 782,PayPal,2025-04-24,LOC008
ORD0000344,CUS000046,2025-04-18 23:41:42,Processing,3555.54,Pick up in store,0384 Michelle Cape,0384 Michelle Cape,Credit Card,2025-04-26,LOC017
ORD0000345,CUS000033,2025-04-19 00:35:42,Shipped,5332.58,Express,32833 Harris Fall,32833 Harris Fall,Bank Transfer,2025-04-20,LOC012
ORD0000346,CUS000026,2025-04-18 21:40:42,Delivered,9087.740000000002,Express,305 Newton Bypass,305 Newton Bypass,PayPal,2025-04-28,LOC007
ORD0000347,CUS000022,2025-04-19 04:18:42,Pending,3815.2400000000002,Standard,290 Hodges Pine,290 Hodges Pine,PayPal,,LOC009
ORD0000348,CUS000045,2025-04-18 17:22:42,Pending,3900.56,Express,14062 Oliver Spurs,14062 Oliver Spurs,Credit Card,,LOC018
ORD0000349,CUS000032,2025-04-18 13:48:42,Processing,2767.88,Pick up in store,57334 Cooper Island,57334 Cooper Island,Credit Card,2025-04-26,LOC013
ORD0000350,CUS000006,2025-04-18 22:28:42,Processing,4928.849999999999,Standard,20878 Andersen Lock Suite 120,20878 Andersen Lock Suite 120,PayPal,2025-04-24,LOC006
ORD0000351,CUS000060,2025-04-18 17:25:42,Shipped,5102.86,Standard,50318 Kenneth Burg Suite 855,50318 Kenneth Burg Suite 855,Bank Transfer,2025-04-26,LOC009
ORD0000352,CUS000069,2025-04-18 20:44:42,Delivered,6040.259999999999,Express,56017 Michelle Trace Apt. 592,56017 Michelle Trace Apt. 592,Credit Card,2025-04-27,LOC015
ORD0000353,CUS000044,2025-04-18 13:54:42,Pending,10289.7,Pick up in store,28472 Anderson Bypass,28472 Anderson Bypass,Bank Transfer,,LOC013
ORD0000354,CUS000003,2025-04-19 09:39:42,Pending,850.12,Standard,22024 Harrison Roads,22024 Harrison Roads,PayPal,,LOC007
ORD0000355,CUS000019,2025-04-19 08:34:42,Delivered,236.8,Next Day,3594 Long Wall Suite 248,3594 Long Wall Suite 248,Credit Card,2025-04-27,LOC017
ORD0000356,CUS000060,2025-04-18 11:42:42,Delivered,4819.63,Next Day,50318 Kenneth Burg Suite 855,50318 Kenneth Burg Suite 855,Credit Card,2025-04-29,LOC007
ORD0000357,CUS000098,2025-04-19 02:44:42,Pending,2437.5,Next Day,4693 Ashley Centers,4693 Ashley Centers,PayPal,,LOC014
ORD0000358,CUS000059,2025-04-18 15:54:42,Delivered,5355.18,Next Day,604 Jones Courts Apt. 869,604 Jones Courts Apt. 869,Bank Transfer,2025-04-22,LOC012
ORD0000359,CUS000080,2025-04-18 18:41:42,Pending,3532.5499999999997,Pick up in store,84198 Mitchell Light,84198 Mitchell Light,PayPal,,LOC012
ORD0000360,CUS000041,2025-04-18 15:31:42,Delivered,1096.08,Standard,312 Mathew Route Suite 835,312 Mathew Route Suite 835,Credit Card,2025-04-19,LOC007
ORD0000361,CUS000069,2025-04-19 05:33:42,Pending,2235.5099999999998,Standard,56017 Michelle Trace Apt. 592,56017 Michelle Trace Apt. 592,Credit Card,,LOC012
ORD0000362,CUS000035,2025-04-18 19:33:42,Shipped,3754.47,Pick up in store,0435 Mullins Canyon,0435 Mullins Canyon,Bank Transfer,2025-04-24,LOC015
ORD0000363,CUS000072,2025-04-18 14:53:42,Processing,2792.3999999999996,Express,022 Brennan Vista,022 Brennan Vista,Credit Card,2025-04-30,LOC005
ORD0000364,CUS000005,2025-04-20 00:47:42,Delivered,3060.6499999999996,Pick up in store,55835 Christopher Parkways Suite 486,55835 Christopher Parkways Suite 486,PayPal,2025-04-30,LOC011
ORD0000365,CUS000093,2025-04-19 15:16:42,Shipped,4942.44,Pick up in store,443 Evans Pine Apt. 602,443 Evans Pine Apt. 602,PayPal,2025-05-03,LOC005
ORD0000366,CUS000060,2025-04-19 14:19:42,Processing,4662.8,Next Day,50318 Kenneth Burg Suite 855,50318 Kenneth Burg Suite 855,Credit Card,2025-05-03,LOC008
ORD0000367,CUS000076,2025-04-19 22:48:42,Shipped,5631.040000000001,Pick up in store,8996 Amanda Plaza,8996 Amanda Plaza,Credit Card,2025-04-30,LOC020
ORD0000368,CUS000039,2025-04-20 08:15:42,Delivered,2396.91,Pick up in store,06077 Marcus Bypass,06077 Marcus Bypass,Credit Card,2025-05-04,LOC018
ORD0000369,CUS000041,2025-04-19 15:38:42,Processing,6064.81,Express,312 Mathew Route Suite 835,312 Mathew Route Suite 835,PayPal,2025-04-26,LOC020
ORD0000370,CUS000032,2025-04-20 07:24:42,Pending,9247.87,Next Day,57334 Cooper Island,57334 Cooper Island,Credit Card,,LOC006
ORD0000371,CUS000076,2025-04-19 16:56:42,Delivered,106.54,Pick up in store,8996 Amanda Plaza,8996 Amanda Plaza,Bank Transfer,2025-04-23,LOC004
ORD0000372,CUS000001,2025-04-19 19:00:42,Delivered,655.9599999999999,Standard,45447 Ryan Springs Suite 790,45447 Ryan Springs Suite 790,Bank Transfer,2025-04-23,LOC002
ORD0000373,CUS000063,2025-04-20 06:02:42,Pending,236.8,Pick up in store,6888 Emily Underpass,6888 Emily Underpass,Credit Card,,LOC002
ORD0000374,CUS000010,2025-04-20 06:46:42,Pending,6140.76,Pick up in store,386 Brian Gateway,386 Brian Gateway,Bank Transfer,,LOC017
ORD0000375,CUS000073,2025-04-19 21:10:42,Processing,5219.33,Next Day,598 Smith Mission Suite 623,598 Smith Mission Suite 623,Credit Card,2025-04-21,LOC019
ORD0000376,CUS000011,2025-04-20 06:49:42,Shipped,5313.6,Next Day,627 Carol Vista,627 Carol Vista,Bank Transfer,2025-05-03,LOC004
ORD0000377,CUS000086,2025-04-19 18:38:42,Delivered,915.8,Standard,023 Melissa Crossroad Apt. 855,023 Melissa Crossroad Apt. 855,Credit Card,2025-05-03,LOC006
ORD0000378,CUS000037,2025-04-19 22:54:42,Pending,9213.98,Standard,536 Elizabeth Via,536 Elizabeth Via,Credit Card,,LOC017
ORD0000379,CUS000072,2025-04-19 13:54:42,Processing,3838.88,Next Day,022 Brennan Vista,022 Brennan Vista,PayPal,2025-04-25,LOC006
ORD0000380,CUS000044,2025-04-20 00:41:42,Shipped,7643.56,Next Day,28472 Anderson Bypass,28472 Anderson Bypass,Credit Card,2025-05-04,LOC008
ORD0000381,CUS000100,2025-04-19 14:29:42,Delivered,2194.5,Next Day,14536 Holly Trail,14536 Holly Trail,PayPal,2025-05-02,LOC006
ORD0000382,CUS000097,2025-04-19 12:25:42,Processing,1098.84,Pick up in store,728 Laurie Cape,728 Laurie Cape,PayPal,2025-04-23,LOC002
ORD0000383,CUS000027,2025-04-19 15:42:42,Pending,3518.05,Express,8148 John Course Suite 159,8148 John Course Suite 159,Bank Transfer,,LOC019
ORD0000384,CUS000099,2025-04-19 22:01:42,Pending,7445.93,Pick up in store,385 Diana Mountain,385 Diana Mountain,PayPal,,LOC009
ORD0000385,CUS000028,2025-04-19 20:04:42,Delivered,8296.15,Express,4548 Rose Corner,4548 Rose Corner,Bank Transfer,2025-04-25,LOC008
ORD0000386,CUS000068,2025-04-19 23:27:42,Delivered,4806.4,Standard,165 Walker Mill,165 Walker Mill,Bank Transfer,2025-05-03,LOC005
ORD0000387,CUS000048,2025-04-19 14:11:42,Pending,940.3800000000001,Pick up in store,1997 Shelly Shore,1997 Shelly Shore,PayPal,,LOC011
ORD0000388,CUS000049,2025-04-20 08:40:42,Processing,2617.02,Express,8581 Katelyn Pike Apt. 739,8581 Katelyn Pike Apt. 739,Credit Card,2025-04-26,LOC003
ORD0000389,CUS000044,2025-04-19 14:13:42,Processing,13773.43,Standard,28472 Anderson Bypass,28472 Anderson Bypass,Bank Transfer,2025-04-20,LOC006
ORD0000390,CUS000010,2025-04-20 06:41:42,Shipped,4682.6,Next Day,386 Brian Gateway,386 Brian Gateway,Bank Transfer,2025-04-24,LOC004
ORD0000391,CUS000088,2025-04-20 16:32:42,Shipped,2193.83,Standard,50544 Penny Isle Suite 526,50544 Penny Isle Suite 526,PayPal,2025-04-21,LOC012
ORD0000392,CUS000090,2025-04-21 08:30:42,Processing,1539.3,Next Day,9210 Morris Turnpike Suite 212,9210 Morris Turnpike Suite 212,Bank Transfer,2025-04-24,LOC004
ORD0000393,CUS000045,2025-04-21 03:01:42,Delivered,6750.490000000001,Express,14062 Oliver Spurs,14062 Oliver Spurs,PayPal,2025-04-22,LOC015
ORD0000394,CUS000011,2025-04-20 23:03:42,Processing,4307.74,Standard,627 Carol Vista,627 Carol Vista,Bank Transfer,2025-04-24,LOC015
ORD0000395,CUS000060,2025-04-21 10:49:42,Pending,4334.29,Standard,50318 Kenneth Burg Suite 855,50318 Kenneth Burg Suite 855,PayPal,,LOC010
ORD0000396,CUS000086,2025-04-21 01:44:42,Delivered,5761.05,Standard,023 Melissa Crossroad Apt. 855,023 Melissa Crossroad Apt. 855,PayPal,2025-04-23,LOC006
ORD0000397,CUS000094,2025-04-21 09:28:42,Processing,8746.53,Express,91800 Tony Lights Suite 800,91800 Tony Lights Suite 800,PayPal,2025-04-24,LOC017
ORD0000398,CUS000046,2025-04-21 06:23:42,Shipped,6993.969999999999,Pick up in store,0384 Michelle Cape,0384 Michelle Cape,Credit Card,2025-04-29,LOC014
ORD0000399,CUS000037,2025-04-21 04:40:42,Shipped,9748.15,Pick up in store,536 Elizabeth Via,536 Elizabeth Via,PayPal,2025-04-30,LOC010
ORD0000400,CUS000063,2025-04-20 13:42:42,Processing,2002.92,Standard,6888 Emily Underpass,6888 Emily Underpass,PayPal,2025-04-26,LOC019
ORD0000401,CUS000002,2025-04-20 23:08:42,Processing,692.72,Next Day,7944 Rich Turnpike,7944 Rich Turnpike,PayPal,2025-04-21,LOC005
ORD0000402,CUS000042,2025-04-20 17:11:42,Shipped,1395.4099999999999,Express,19899 Mark Way Suite 871,19899 Mark Way Suite 871,PayPal,2025-04-26,LOC008
ORD0000403,CUS000016,2025-04-20 16:17:42,Pending,5529.54,Standard,517 Lester Brook,517 Lester Brook,PayPal,,LOC020
ORD0000404,CUS000062,2025-04-21 00:49:42,Processing,2367.68,Standard,9634 Thomas Vista,9634 Thomas Vista,PayPal,2025-04-22,LOC015
ORD0000405,CUS000016,2025-04-21 01:40:42,Pending,5465.360000000001,Next Day,517 Lester Brook,517 Lester Brook,Credit Card,,LOC018
ORD0000406,CUS000046,2025-04-21 06:30:42,Delivered,5610.94,Standard,0384 Michelle Cape,0384 Michelle Cape,Credit Card,2025-04-25,LOC009
ORD0000407,CUS000050,2025-04-21 00:40:42,Processing,4477.71,Next Day,739 Garcia Spur Apt. 819,739 Garcia Spur Apt. 819,PayPal,2025-05-02,LOC009
ORD0000408,CUS000058,2025-04-22 00:52:42,Delivered,149.61,Pick up in store,6387 Susan Roads,6387 Susan Roads,Credit Card,2025-05-03,LOC001
ORD0000409,CUS000025,2025-04-22 08:03:42,Shipped,4730.9400000000005,Next Day,554 Phillips Spring,554 Phillips Spring,Credit Card,2025-05-03,LOC004
